Source,Title,Content
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - 価値観を共有することは、企業広報にも影響する,"価値観を共有する際に気をつけたいことは、お互いの価値観を批判・否定しないことです。例えば「私はこんなふうに仕事がしたい」という人に対し、「その考え方はこの会社に合っていない」と批判するのはよくありません。そもそも価値観は個々に異なるものであり、正解があるわけではありません。このプロセスでは、個人がどのように考えているのか。あるいは目の前の仲間がどういう人間なのかを理解することが目的です。相手の発言をジャッジするという考えは捨て、受け入れるという感覚で話を共有していきます。
価値観を共有することを大切にした方がいい理由は、企業の広報対応にも影響するからです。2023年の4月に株式会社スープストックが、「離乳食後期の全店無料提供」の取り組みを発表し、SNS上で批判を集めていました。炎上してしまった理由はさまざまですが、主に「特定の顧客だけを優遇するのはよくない」や「子ども連れが増えるのはいやだ」という意見が見られました。
この騒動の詳細について本書では特に言及しませんが、ここで注目していただきたいのは、スープストック社が騒動を受けて発信したプレスリリースの内容です。そこには、同社の「世の中の体温をあげる」という理念が伝えられ、その理念に基づいて過去に行った取り組みと共に、『私たちは、お客様を年齢や性別、お子さま連れかどうかで区別をし、ある特定のお客様だけを優遇するような考えはありません』とはっきりと記されていました。この一文から伝わるのは、スープストック社が大切している価値観です。この価値観が優れているかどうかではなく、このような価値観を社員が共有し、企業活動全般で反映できていることが大切なのです。"
chapter_03.txt,**SECTION 04 ステップ3の進め方~チームビルディング~**,ステップ3では、自分達がなぜ仕事をするのか。あるいはどのように仕事をするのかについて考え、ミッション、ビジョン、行動指針としてそれぞれ定めていきます。これらを決める際は、原則として必ずチームの全員が参加した状態で話し合い、一人ひとりの意見を聞いた上で決定していくようにしてください。リーダーや主要メンバー等、一部の人だけで勝手に決めずに、全員が納得した状態をつくることが大切です。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - ミッションの決め方,"最初に決めるのは、ミッションです。ミッションとは、言葉どおり果たすべき使命のことを指しています。使命というとどこか厳かな感じもしますが、自分がなんのためにこの仕事をするのかを言葉にしたものがミッションだと考えてください。チームの場合は、チームの存在意義を表していると考えていただいて結構です。
ミッションを決める際は、自分達はなぜその仕事をするのか。私達はどうあるべきか。あるいはどうあるべきでないのかを聞いていきます。質問はメンバー全員に対して行い、必ず全員が参加できるように配慮してください。
話し合いの初期段階では、いきなり立派なミッションを作り上げようとせず、まずは自分達に共通するキーワードを発見していくつもりで、全員の色々な意見を聞いてみてください。ちなみにミッションは、最終的に誰に何を通じて、どのような貢献をするかがわかる文章へとまとめていくことになります。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - ミッションのまとめ方,全員が発言し終え、これ以上アウトプットがなさそうだとわかったら、次に出てきた意見を1つにまとめ、ミッションとなる文章を作っていきます。チームのミッションとして、【私たちのミッションは~です】という文章になるように作成して下さい。この時、ミッションとなる文章は、次の3つの要素が入るようにしてください。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - ミッションに必要な要素,"(1)誰に(貢献対象)
(2)どんなことを通じて(業務内容など)
(3)どんな貢献ができるか(貢献内容)
これまでミッションを作成したことがない場合は、初めてのことばかりで戸惑うかもしれません。すでにメンバーから出ているキーワードを組み合わせて文章化したり、類似のキーワードはより良いものにならないか等を検討し、模索していきます。文章は一発で決めようとせず、いくつか実際に紙に書き出し、口に出してみてください。覚えにくい表現や長すぎる文章だと、なかなか浸透しないばかりか、いつしか忘れ去られてしまう可能性もあります。
ですからミッションは、実際に関わる自分達が心の底からワクワクし情熱を感じられるかどうかを重視します。表面的なミッションではモチベーションが上がらず、形だけのミッションとなってしまいます。ミッションは、組織が自走するための原動力です。「やりたくて仕方ない」「やろう、やろう」と話し合いの中で意見が飛び交うようなミッションができれば成功です。
ちなみに、私が所属しているトゥルーノースのミッションは、『世界で最も優れた情報、知識、変化や学習のプロセスを提供することによって お客様の成功に貢献します。』と定めています。
他にもミッションの例としては、次のようなものがあります。
*   世界中の情報を整理し、世界中の人がアクセスできて使えるようにする（グーグル社）
*   新たな価値を創造し続けることに挑戦し、新しい未来を切り開き、社会の発展に貢献する（アップル社）
*   コミュニティづくりを応援し、人と人がより身近になる世界を実現する（メタ社）
*   クリエイティビティとテクノロジーの力で、世界を感動で満たす（ソニー社）"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - ビジョンの決め方,"ミッションを定めた後は、ビジョンを決めてください。
ビジョンとは、展望・理想像・未来像という意味があります。ですからチームの方針や展望を伝えるものだと考えてください。よりわかりやすくすると、ビジョンは組織の将来像や実現したい未来を表すものになります。前出のトゥルーノースでは、ビジョンを「世界中の変化を望む人たちが、人生を自分らしく主体的に楽しむための新らしい生き方を提案し、共に実現することである」と定めています。
他にも有名な企業では、ビジョンを次のように定めています。
『テクノロジーを介して何百万人もの人の生活を変える』（アップル社）
『地球上で最も豊富な品揃え 地球上で最もお客様を大切にする企業であること』（アマゾン社）
『21世紀を代表する会社を創る』（サイバーエージェント社）
『世界の人々から最も必要とされる企業グループを目指す』（ソフトバンク社）
『私たちのビジョンは、24時間365日生活のすべてを支えるライフインフラになること』（LINE社）
『ワンクリックで世界の情報へのアクセスを提供すること』（グーグル社）
先ほど例に挙げたのは誰もが知っている企業ばかりでしたが、「ビジョンが必要なのは大企業ばかりで、うちのような中小企業にはやはり必要ないのでは？」と考えるのはやめてください。なぜならば、少人数で結果を出さなければならない中小企業こそ、チームをまとめ、結果が出せる集団として機能させるために必要だからです。
ビジョンがあると、自分達がどの方向を向いて仕事をしたらいいかと迷いが生じた際に、いつでも立ち戻ることができます。日常の仕事が多忙を極めると、自分がなんのために仕事をしているのか、あるいはどこに向かっているのかを見失い、心身のバランスが崩れてしまう人が少なくありません。もちろん過労の状態が続くのはよくありませんが、どのような仕事にも踏ん張らないといけない時というのはあります。例えば、プロジェクトの失敗が続き、なかなか成果を出すことができないなど、チームの全員で苦労を乗り越えていかなければならない辛い時期は、仕事をしていれば誰でも訪れるはずです。追い詰められた時こそ、その道標となるのがビジョンの存在。何を考え、どのように仕事をしているかを思い出すことができれば、自分を見失わずに済むのです。
例えば何かのプロジェクトのリーダーになった場合、リーダーはその任されたプロジェクトを成功に導かなければならないというプレッシャーが常につきまといます。プロジェクトを成功させるには、当然自分1人の力では実現不可能です。
チームメンバーの力を借り、それぞれのメンバーが主体的にプロジェクト成功のために動いてくれるようにするには、これまでお伝えしたようにビジョンを示し、他の人を自分の夢に参加してもらえるように仕向けていく必要があるのです。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - ビジョンを考える時のヒント,"先ほどビジョンとは、組織の将来像や実現したい未来のことだとお伝えしましたが、考える際のヒントとしては、最長10年後くらいまでを考え、自分達がどうなっていきたいかについて意見を出し合うのがおすすめです。
この時、あらかじめ決めたミッションが何だったかを思い出し、定めたミッションを実現していくには、チームがどうなっていけばいいのか。あるいはどのような目標を目指せばいいのかを考えてみると、いろいろとアイデアが浮かんでくるはずです。
リーダーは、ビジョンを決める際の話し合いでメンバー全員が自分の意見を言えるように促してください。中には人前で発言することが苦手な人もいますが、急かさないよう配慮しながら誘導していきます。
すべてのメンバーから意見が出たら、次はそれらを一つの文章へとまとめていきます。
ビジョンもミッションと同様、見ていてワクワクするようなものが望ましいです。
例えば『テクノロジーを介して何百万人もの人の生活を変える』とビジョンを定めたアップル社は、革新的な技術を搭載したさまざまなアイテムを誕生させ、ファンをいつも驚かせてくれます。このビジョンが実現できたらどんなに楽しいかが想像でき、かつビジョンを見た人のモチベーションが高まるような言葉でまとめられるとより良いものが出来上がります。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - 行動指針の決め方,"ミッション、ビジョンを定めたら、次は行動指針を決めていきます。行動指針とは、ミッションやビジョンを体現する具体的な行動を明文化したもので、業務を行う上での自らの行動やチームの選択、あるいは行動が適切かどうかを判断する基準となります。
行動指針としてよく知られているのは、ディズニーテーマパークで用いられている、SCSEIと呼ばれる5つの行動基準です。SCSEIは、Safety（安全）、Courtesy（礼儀正しさ）、Show（ショー）、Efficiency（効率）、Inclusion（一体性※多様な人材を受け入れ、個性を活かす）の頭文字をとったものです。次にご紹介するのは、実際のディズニーテーマパークにおいてお客様にどのような体験を提供するかが書かれた行動基準です。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - Safety（安全）,行動規準の中で第一に優先するのが、〝Safety（安全）〟です。どの施設も技術的な安全には十分な配慮がされていますが、ゲストにとって安全な場所、安らぎを感じる空間を作りだすのはキャストの役目（仕事）です。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - Courtesy（礼儀正しさ）,単に、言葉づかいや対応が丁寧なことを示すのではなく、相手の立場にたった、親しみやすいおもてなしのことをいいます。東京ディズニーリゾートではあらゆる年代、様々な国籍のゲストがいらっしゃいますが、〝すべてのゲストがVIP〟であり、心を込めておもてなしをしています。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - Show（ショー）,パーク内のあらゆるものが、テーマショーという観点から考えられ、構成されており、もちろん東京ディズニーリゾートで働くキャストもショーの一部です。期待を持って東京ディズニーリゾートを訪れるゲストのために、「ショーは毎日が初演」の気持ちを忘れずに、ショーを演じています。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - Efficiency（効率）,効率は大切ですが、安全や礼儀正しさ、ショーを無視して効率を優先しても、ゲストにハピネスを提供することはできません。安全、礼儀正しさ、ショーを心掛け、チームワークを発揮することで、効率を高めます。
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - Inclusion（一体性）,"さまざまな考え方や多様な人たちを歓迎し、尊重することを示しています。すべての鍵の中心にあり、他の4つの鍵のどれにも深く関わっています。
このように、自分達がどのように行動したら、自分達の力で決めたミッションやビジョンを実現していくことに繋がるかを考えてみてください。ここでもリーダーはチーム全員の意見を聞き、これまでと同様に全体の意見をまとめて文章化してください。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - チームで決めたことを浸透させる方法,"ステップ3で決めた、ミッション、ビジョン、行動指針は、チームにとっての方針です。せっかく決めた方針は、実際の仕事の中でも活かしていけるようにしていってください。ただ、「みんなで決めた方針を忘れないようにしてください」と叫んだだけでは意味がありません。おそらく、ほとんどの人が決めたことを忘れてしまうと思います。
ですから、これまで決めた方針をどのように日常の仕事の中に浸透させていくかという方法までしっかりと話し合います。繰り返しお伝えしていますが、方針は決めただけでは実践されず組織に浸透しません。浸透しなければ組織を改革することができませんから、必ずどのように実行していくかについても決めてください。この時も、どのようなことをすればいいのか全員で意見を出し合い、自分達が現実的に実践できることを決めていきます。
ちなみに、私たちが過去にジェームス・スキナーのセミナーサポートのために作ったサポートチームでは、ミッション、ビジョン、行動指針の浸透のために、ミーティング前や食事前に唱和したり、クレドカードを活用したりしました。ミーティング時など全員が集まる機会を見逃さず、声に出して思い出す機会をつくり、さらにいつでも手元にある状態を作りました。この他にも、全員の目に留まりやすい場所に掲示し、必ず目に入る環境を作るようにすることで半ば強制的に意識づけできるようにする方法もあります。
人はすぐに慣れたやり方に戻ってしまうため、浸透するまではこのように繰り返し触れる機会や環境を用意することが大切です。"
chapter_03.txt,**CHAPTER 03 自走組織をつくる準備をしよう** - プロジェクトごとにチームをつくる,"自走型組織をうまく機能させるには、発生したプロジェクトごとにチームをつくり、プロジェクトを進めていくことが大切です。これは、従来のプロジェクトの進め方と大きく異なる点だと思います。
一般的な企業では、どのようなプロジェクトでも同じメンバーで対応することが多いです。例えば、営業部の○○チームの全員で1つのプロジェクトに取り組むというイメージです。でもこの方法だと、プロジェクトに対し「やりたくない」などネガティブな反応を示している人もチームに含まれてしまいます。自走組織で大切なのは主体性ですから、理想は挙手性で取り組むメンバーを決めていくことが望ましいやり方です。ただしこの方法は、組織規模によって難しいケースも少なくありません。ですから無理に取り入れる必要はありませんが、プロジェクトごとにチームをつくることが大切であると覚えておいてください。"
chapter_04.txt,**SECTION 01 チームリーダーの役割を理解する**,"この章では、チームを牽引するリーダーが知っておくべきことについて説明していきます。自走する組織を作るには、プロジェクトごとにチームを募り、チームビルディングを行ってからプロジェクトを始動させていきます。そして、リーダーもプロジェクトごとに選出することになります。ですから、特定の人がいつもリーダーになったり、管理型組織のように常に同じ人がリーダーになるわけではなく、誰もが平等にリーダーになる機会を得るということです。
従来の組織では、年功序列型でリーダーが決まっていたり、総合的に評価の高い人をリーダーにしたりすることがほとんどです。一方で自走する組織を作る場合は、リーダーの選出方法から変えていくことで、組織のマンネリ化を防ぎ主体性を発揮しやすい環境を構築していけます。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - チームとグループの違いを知っておく,"リーダーが頭に入れておきたいことは、チームとグループの違いです。本書では、自走する集団組織のことをチームと呼んでいますが、なぜチームと呼ぶ必要があるのかについて説明しておきます。チームとよく似た言葉に、グループがありますが、チームとグループの違いとはなんでしょうか。
チームとは、目標を共有する人々の集団であり、グループとは、仕事を調整し合う個人の集まりです。自走する組織をつくりたい場合は、同じ構成するメンバーが主体的に物事を進める必要があります。その特徴と組織づくりの目的から考えると、グループではなくチームと呼ぶ方が適切です。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - チームリーダーの重要な役割とは,"さて、ここで改めてリーダーの役割について把握しておきましょう。
先ほどリーダーの役割は、それぞれのプロジェクトを率先して進めていくことであるとお伝えしましたが、その意味はあくまでも進行役の様な位置付けだと考え、管理するリーダーではないことに注意してください。1章で説明した管理型と自走型の組織の違いからもわかるように、自走型組織をつくる上ではチームのメンバーを「管理する」という意識や方法論ではうまくいかないからです。リーダーとはいいつつも、あくまで全体を把握し意見をまとめる役割であり、上下関係を表すものではありません。
自走型組織のリーダーに求められることは、管理ではなく対話です。自走型組織をつくる上では、チームのメンバー一人ひとりの意見を尊重するのが基本ですから、リーダーは率先してメンバーと対話し意見を吸い上げるようにしていきます。
メンバーとの対話が重要だといっても、ビジネスにおいては即断即決が求められることもあり、対話をしている暇などないと反論したくなる人もいると思います。確かにビジネスの実際の現場では、スピーディーに意思決定が求められることばかりで、その都度チームのみんなと対話し、意見を吸い上げている余裕はありません。ですが、だからといってメンバーの理解度や納得度の低い決定事項は、結局のところメンバーのモチベーションが高まらず、実行されないという結果を招きがちです。現実問題、これまでを振り返ると、決めたことがなかなか実行されないことが組織の問題として挙がっていたはずです。その根本的な原因は、その決定の中に実行するメンバーたち自身の意思が反映されていないことです。ですから、「実行されない」意思決定の方法と反対の方法を採用すれば、決めたことがきちんと実行されていきます。"
chapter_04.txt,**SECTION 02 自走するチームづくりに必要な3つのこと**,リーダーの役割を理解したら、次にチームを運営するために必要なことについて把握していきましょう。自走する組織文化を作るためのチームを運営するには、安心安全な環境と再現性、そしてリーダーシップの3つが必要です。
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - ①安心安全（環境）,自走型組織には心理的安全性の確保が必要だとお伝えしました。それと同じく、チームにも心理的安全性の確保が求められます。チームのメンバーがそれぞれの意見を発言し、互いに納得できるレベルまで対話を行うには、安心して発言できる関係性を築く必要があります。具体的にどうやって心理的安全性を確保していけばいいかは後ほどお伝えしていきます。
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - ②再現性（仕組化）,"心理的安全性が確保され活発に対話ができるようになったチームでは、決めたことを実践するために日々の行動を変えていく必要があります。しかしながら、いくら決めたからとはいいえ、これまでの習慣をすぐに変えることは難しいです。
決めたけれど実践できなかった等、課題があればその都度チームのメンバーで話し合い、工夫を提案するなどして仕組み化し、再現性を高めていきます。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - ③リーダーシップ,"チーム内の対話を活性化させるには、メンバーそれぞれがリーダーシップを発揮することが大切になります。この章では、チームを牽引する人を「リーダー」をいいましたが、リーダーひとりだけが必死になっても組織全体を変えることはできません。
ですから、メンバーそれぞれが自らをリーダーと意識できるような空気を作ります。そのような空気を作るための心がけとして、「Stand & Deliver（スタンド アンド デリバー。以下、スタンド&デリバーとする）」という言葉を私はよく用いています。スタンド&デリバーとは、分からなくても、出来なくても、立ち上がって、何かを届けるということ。わからないことでも、恥ずかしがらずに手をあげることに価値を感じ、勇気を出して手を挙げたメンバーを他のメンバーも賞賛するという習慣を浸透させるようにしていきます。スタンド&デリバーが当たり前にできるようになった頃には、チームの雰囲気はグッといい方向へ変化しているはずです。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - タックマンモデルとは,"リーダーとして人を動かす3つの要素について理解したら、次は組織やチームが迎える4つの変化について理解していきます。本書では、自走する組織・チームを作る方法についてお伝えしていますが、本書でお伝えしたことをすべて実践したからといって、チームが即座に変化するわけではありません。チームはある一定期間で段階的に変化していくものからです。
チームビルディングを行う場合によく知られている組織・チームの成長段階を示したモデルがあります。そのモデルはタックマンモデルといい、心理学者のブルース・W・タックマンが1965年に提唱した、組織の成長の段階を示したものです。
タックマンモデルでは、チームの成長を「形成期」「混乱期」「統一期」「機能期」という4つの期間に分けています。この期間を一つ一つ乗り越えることにより、チームをより強く、効率的に働かせることができるといわれています。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 形成期,"4つの成長期の最初は「形成期」と呼ばれます。
「形成期」にはチームメンバーの多くがお互いのことをほとんど知らない状態です。それゆえ「これをいって何かされたらどうしよう」や「いわないほうがいいのかな」と自分の意見をいわずに相手の意見を待つという状況が多く見られます。
不安と緊張が高まる時期でもあり、本音での議論はできません。多くのメンバーはリーダーに指示や説明を求めようとする傾向も見られます。形成期の状態は、本書で繰り返しお伝えしている心理的安全がまだ確保されていない段階で、お互いに様子見をすることが多くなる期間です。
形成期で大切にしたいのは、相互理解です。
形成期は、チームが作られたばかりの段階ですから、一緒に仕事をする人たちはお互いにどのようなスキルや性格、考え方を持っているかわからない状態です。そのため、メンバーの能力に関係なく、まずはお互いに目標や各メンバーの役割のほか、チームとしての成功イメージを共有することが重要になります。目標の確認や、一緒に仕事をする人の考え方がわかるように、コミュニケーションを取ることを重視してください。3章で説明したステップ2では、チームのメンバー同士で価値観を共有することについてお伝えしましたが、その理由は、この形成期を乗り越えるためでもあるのです。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 形成期でやりたいグループワーク,"形成期の特徴は、メンバー同士がお互いに対立を避け表面上の対話を繰り広げる期間だといわれます。お互いのことをよく知りませんが、摩擦を起こしたくないという気持ちがあるため、一見すると仲がよさそうにも見えるのがこの期間の特徴です。
発言の内容も表面的な意見であることが多いのはある程度仕方のないことですが、この期間を乗り越え、チームを次の成長段階へと進めるためにも、まずはお互いのコミュニケーションを図るためのグループワークなどを実践してください。
グループワークでは、主にさまざまな問いかけやワークを通して、アウトスタンディングなチームとは何かを理解していきます。ちなみにアウトスタンディングとは、突出した、極めて優れた、右に出る者がいない卓越した状態のことです。このようなチームを作るのに欠かせないのは自分自身を常によりよい状態にしておくこと、あるいはチームをよりよい状態にしておくことです。例えば、背中が曲がった人のことをイメージしてみてください。背中を曲げたビジネスパーソンと、背筋がピンとのびたビジネスパーソンであれば、どちらのほうがポジティブあるいはプラスの印象があるでしょうか。いわずもがな、後者の背筋がのびたほうです。実際にご自身で行っていただくとわかりますが、姿勢が悪い状態で過ごしていると、気分もどこか落ち込みがちで覇気を失ってしまいます。しかし、その姿勢を正し真っ直ぐ前を向いて見るだけで、気持ちも少し晴れやかになったりします。
姿勢だけではありませんが、このように行動の1つ1つがポジティブかつプラスのものになるよう普段の言葉や体のつかいかたの意識を変えていくのが、この段階におけるグループワークです。
ちなみに、プラスの状態を作るのに必要な要素には「VAK」という3つがあります。
Vは視覚（Visual）でプラスの焦点という意味です。Aは聴覚（Auditory）でプラスの言葉。Kは、運動感覚（Kinesthetic）でプラスの身体の使い方という要素です。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - プラスの焦点を身につけるワーク,例えばプラスの焦点を身につける場合は、物事をプラスに捉える方法について学びます。リフレームという言葉がありますが、これはある枠組み（フレーム）で捉えられている物事を、枠組みをはずして、違う枠組みで見ることをいいます。仮にネガティブな出来事があったとしても、見る角度を変えるとマイナスな出来事もプラスに捉えることができるという考え方です。
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - プラスの伝え方を身につけるワーク,"次のプラスの言葉は、特にフィードバック時などに活用できます。伝え方に工夫をし、よいところに焦点を当てて伝えることを身につけます。具体的には、「よかったところは、〜です。更によくするためには、〜するといいと思います」という具合です。
一般的には、相手のネガティブなところやよくないところを伝える際に、マイナス部分だけに注目して指摘し、改善案を伝えるという方法をとりがちです。しかしそれだけだと、相手に伝わるのはマイナスな要素のみ。相手のよいところが伝わりません。ですから、たとえ100点満点でなかったとしても、よかったところをまず着目し、よい点をしっかりと伝えてから自分の伝えたいことを「さらによくするには」といういい回しで伝えるようにしていきます。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - プラスの体の使い方を身につけるワーク,"最後は、プラスの体の使い方も学んでください。
先ほど、姿勢の違いは本人の気持ちや相手に与える印象に影響するとお伝えしましたが、ここではメンバーにそれぞれプラスの体の使い方にはどのようなものがあるかを挙げてもらい、みんなで共有していきます。例としては、上を向く、胸を張る、姿勢を正すなどがあります。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 混乱期,"形成期が終わると、次に混乱期がやってきます。
形成期とは異なるメンバー同士、互いのことや自分の仕事が少しずつわかるようになって、メンバーの発言に本音が出はじめるようになる時期です。
メンバーそれぞれの目的や目標、進め方にも差が出てくるだけでなく、利害関係なども浮き彫りになってくることがあり、緊張関係になることがあります。もしかしたら、一時的にピリピリした空気になることもあるかもしれません。そのような状態になったら、リーダーはメンバーの意見を聞きながら客観的に分析し、チームをあるべき方向・目指すべき目的へと修正し導いていくようにしてください。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 混乱期の乗り越え方,"タックマンモデルの4つの成長期のなかでも、最も困難なのは混乱期です。この混乱期を乗り越えられれば、チームは統一され結果が出せるチームへと変わっていきます。ですから、ここで諦めることなく、チームづくりを続けてください。
混乱期を乗り越えるために必要なのは、それぞれのメンバーが不満を溜めないことです。表向きには雰囲気がよく平和そうに見えるチームでも、一部の人だけで集まってチームの他のメンバーの不満を口にするようなことがあってはいけません。ですから、仕事に対する考え方、価値観、個人の事情などをぶつける機会を意識的に設けるようにし、一部の人だけで集まり、集団が割れてしまうことを避けるようにしてください。
お互いの本音をぶつけあうには、やはり心理的安全性の確保が大切になります。チームの心理的安全性を確保するために、リーダーはいつもよりも意識的にプラスの状態管理をするようにしてください。ちなみに、チームが混乱期に突入したと思ったら、リーダーはメンバーに気づきを与えたり、軌道修正をしたりするために「私はこうしたい」「私はこう思う」という形でメンバーに自らの意見を共有します。仮にここで「あなたはこうすべき」などと、押し付けるような伝え方をしてしまうと、相手が批判されたと受け取り、自分の殻にこもってしまうことがあります。ですから、主語を「私」とし、自分自身がどのように考えるかを伝えるようにしてください。他者批判を避けて意見交換をすることは混乱期に有効な手段になります。
また、「スタンド&デリバー」の考え方を積極的に用いるといいのもこの混乱期です。スタンド&デリバーの精神は常に持っていてほしい姿勢ですが、心理的安全性がより求められるこの時期には、間違えても大丈夫、批判されることはない、認めてもらえるという意識をチーム内に浸透させることに注力していきます。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 統一期,混乱期を乗り越えると、ようやく統一期がやってきます。統一機は、意見の食い違いが生じても、問題の解決を行い、チームとして共通の規範や役割を持てるようになった時期のことです。統一期は、それぞれのメンバーが役割を認識し、またメンバーの考え方も受け入れる状態になっているため、お互いを尊重したコミュニケーションが取れます。個々人が発言をしても、衝突する問題はなく活発に議論されるため、ひとつずつの案件をスムーズに完了できます。比較的安心してプロジェクトを進められる時期ですが、その状態にあぐらをかかず、リーダーはチームの状態を客観的に分析してください。
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 統一期の異なる意見は、創造のチャンスだと考える,"メンバー同士で異なる意見が出てきたときは、第三の案が生まれるときです。第三の案とは特定の人の意見ではなく、メンバー同士で意見を交わすことで生まれるまったく新しい意見のことです。ですから異なる意見があっても互いに批判するのではなく、共通項を探るなどして全員が納得できる答えを生み出してください。
中でもこの統一期では、先ほどのように模索して生まれた第三の案が創造のチャンスに繋がることが多いです。チームが機能しはじめている段階だからこそ、積極的な意見も出やすく、どんどん話し合いが活性化するからです。
とことんチームで話し合うことで、互いの理解はより深まり、強い信頼関係が結ばれていきます。自分のためだけでなく、仲間のため、チームのため、あるいは会社のためを考え、それぞれが主体的に行動するようになりはじめます。
例えばこの統一期の間に何かひとつのプロジェクトが成功したりすると、チームで共通の目標に向かい達成することの喜びを強く感じられるようになり、チームビルディングがますます加速するというようなことが起こります。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 機能期,"機能期はチームが完全に機能し、成功体験を得られる時期です。
この時期になると、メンバーも自分の役割を認識して個々のパフォーマンスを最大限に活用し、言葉どおり自走する組織、自走する社員になっているといえます。チームとして、どのような規律やルールがあるのか共有できていて、ある程度の成果を収めているため、自信もついているのが特徴です。
チームリーダーは、この機能している時期をより長くキープするため、個々のメンバーを信頼して、必要なときに的確なサポートができるように観察しておきましょう。機能期のリーダーの役割としては、メンバーが仕事を気持ちよく行える状況にしておくことが重要な仕事となります。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - 4つの成長期を終えたあと,"ちなみに、これらの4つの成長期を終えるときは、プロジェクトを終えチームが解散するときです。場合によっては、チームが解散する時期を散会期と呼ぶこともあります。
散会期を迎えられたチームは、すでに目標達成できており、メンバーそれぞれのスキルも向上し、個々人が別の仕事のプロジェクトや必要な部署への移動を行います。このとき、メンバー全員が満足感や達成感を味わっている状態が理想です。チームリーダーとしては、メンバー全体に激励や感想を述べ、次の仕事のモチベーションを上げるようにしてください。"
chapter_04.txt,**CHAPTER 04 組織を引っ張るリーダーが知っておくこと** - リーダーが知っておきたい対話のコツ,"管理型の会社が多い日本では、リーダーは管理することばかりに注力しています。ある一定のキャリアを構築しマネジメント層になった人のことを「管理職」と呼ぶように、リーダーの仕事は人の管理だと考えられがちです。
本書では人を管理するのではなく対話することが大事とお伝えしましたが、ここでいう対話とはどのようなことでしょうか。これまで対話することへ意識を向けていなかった人に対し、突然対話を求めるのはイメージがわきません。そこで本書では、対話する上で必要な要素を4つにまとめました。その要素とは「傾聴すること」「話すこと」「問いの質を高めること」「心理的安全性を確保すること」です。"
